arxiv_id,title,source_group,motivation,angle,subproblem,solution_family,method_name,one_liner,method_figure,pdf_path,code_url,code_status,tags
2602.00096,Mirage2Matter: A Physically Grounded Gaussian World Model from Video,2026-arxiv,生成式 3D/4D 内容与仿真,表示/几何角度,提升可控生成/世界演化预测,Gaussian Splatting 表示与正则化,Mirage2Matter,Mirage2Matter 针对「提升可控生成/世界演化预测」，从「表示/几何角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「生成式 3D/4D 内容与仿真」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.00096_Mirage2Matter.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Mirage2Matter_A_Physically_Grounded_Gaussian_World_Model_from_Video_2602.00096.pdf,https://github.com/VAST-AI-Research/TripoSR,code_link_found_not_audited,"Codex:3D+4D-Evolution, Codex:3D4D-Reconstruction"
2601.17350,NeRF-MIR: Towards High-Quality Restoration of Masked Images with Neural Radiance Fields,2026-arxiv,动态场景与 4D 重建,训练/监督角度,建模运动/形变/时间一致性,NeRF/辐射场/体渲染,NeRF-MIR,NeRF-MIR 针对「建模运动/形变/时间一致性」，从「训练/监督角度」切入，主要采用「NeRF/辐射场/体渲染」来服务「动态场景与 4D 重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.17350_NeRF-MIR.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_NeRF_MIR_Towards_High_Quality_Restoration_of_Masked_Images_with_Neural_Radiance_Fields_2601.17350.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.29572,Turbo4DGen: Ultra-Fast Acceleration for 4D Generation,2026-arxiv,动态场景与 4D 重建,时空/动态角度,建模运动/形变/时间一致性,Motion decomposition / canonical space / deformation,Turbo4DGen,Turbo4DGen 针对「建模运动/形变/时间一致性」，从「时空/动态角度」切入，主要采用「Motion decomposition / canonical space / deformation」来服务「动态场景与 4D 重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.29572_Turbo4DGen.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Turbo4DGen_Ultra_Fast_Acceleration_for_4D_Generation_2603.29572.pdf,https://github.com/ArthurBrussee/brush,code_link_found_not_audited,"Codex:3D+4D-Evolution, Codex:3D4D-Reconstruction"
2601.17720,Advancing Structured Priors for Sparse-Voxel Surface Reconstruction,2026-arxiv,多视角几何/表面/场景重建,表示/几何角度,提升几何一致性/表面质量,Gaussian Splatting 表示与正则化,Sparse-Voxel,Sparse-Voxel 针对「提升几何一致性/表面质量」，从「表示/几何角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「多视角几何/表面/场景重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.17720_Sparse-Voxel.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Advancing_Structured_Priors_for_Sparse_Voxel_Surface_Reconstruction_2601.17720.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.17791,Agreement-Driven Multi-View 3D Reconstruction for Live Cattle Weight Estimation,2026-arxiv,多视角几何/表面/场景重建,表示/几何角度,适配特殊传感器/行业场景,Sensor/domain-specific pipeline,Agreement-Driven,Agreement-Driven 针对「适配特殊传感器/行业场景」，从「表示/几何角度」切入，主要采用「Sensor/domain-specific pipeline」来服务「多视角几何/表面/场景重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.17791_Agreement-Driven.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Agreement_Driven_Multi_View_3D_Reconstruction_for_Live_Cattle_Weight_Estimation_2601.17791.pdf,https://github.com/devinli123/MV-SAM3D,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.05208,MoE3D: A Mixture-of-Experts Module for 3D Reconstruction,2026-arxiv,多视角几何/表面/场景重建,计算角度,建模运动/形变/时间一致性,SLAM / pose graph / online mapping pipeline,MoE3D,MoE3D 针对「建模运动/形变/时间一致性」，从「计算角度」切入，主要采用「SLAM / pose graph / online mapping pipeline」来服务「多视角几何/表面/场景重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.05208_MoE3D.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_MoE3D_A_Mixture_of_Experts_Module_for_3D_Reconstruction_2601.05208.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.17900,Revisiting 3D Reconstruction Kernels as Low-Pass Filters,2026-arxiv,多视角几何/表面/场景重建,时空/动态角度,解决稀疏视角几何不稳定,SLAM / pose graph / online mapping pipeline,Low-Pass,Low-Pass 针对「解决稀疏视角几何不稳定」，从「时空/动态角度」切入，主要采用「SLAM / pose graph / online mapping pipeline」来服务「多视角几何/表面/场景重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.17900_Low-Pass.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Revisiting_3D_Reconstruction_Kernels_as_Low_Pass_Filters_2601.17900.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.18993,FreeOrbit4D: Training-Free Arbitrary Camera Redirection for Monocular Videos via Geometry-Complete 4D Reconstruction,2026-arxiv,动态场景与 4D 重建,时空/动态角度,建模运动/形变/时间一致性,Motion decomposition / canonical space / deformation,FreeOrbit4D,FreeOrbit4D 针对「建模运动/形变/时间一致性」，从「时空/动态角度」切入，主要采用「Motion decomposition / canonical space / deformation」来服务「动态场景与 4D 重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.18993_FreeOrbit4D.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_FreeOrbit4D_Training_Free_Arbitrary_Camera_Redirection_for_Monocular_Videos_via_Geometry_C_2601.18993.pdf,,no_code_link_found,"Codex:3D4D-Reconstruction, Codex:4D-Reconstruction"
2601.02103,HeadLighter: Disentangling Illumination in Generative 3D Gaussian Heads via Lightstage Captures,2026-arxiv,生成式 3D/4D 内容与仿真,训练/监督角度,降低显存/存储/模型体积,Gaussian Splatting 表示与正则化,HeadLighter,HeadLighter 针对「降低显存/存储/模型体积」，从「训练/监督角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「生成式 3D/4D 内容与仿真」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.02103_HeadLighter.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_HeadLighter_Disentangling_Illumination_in_Generative_3D_Gaussian_Heads_via_Lightstage_Capt_2601.02103.pdf,https://github.com/yakhyo/face-parsing,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.18475,LoD-Structured 3D Gaussian Splatting for Streaming Video Reconstruction,2026-arxiv,实时/大规模/高效 3D 表示,时空/动态角度,解决稀疏视角几何不稳定,Gaussian Splatting 表示与正则化,LoD-Structured,LoD-Structured 针对「解决稀疏视角几何不稳定」，从「时空/动态角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「实时/大规模/高效 3D 表示」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.18475_LoD-Structured.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_LoD_Structured_3D_Gaussian_Splatting_for_Streaming_Video_Reconstruction_2601.18475.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.19014,Non-Invasive 3D Wound Measurement with RGB-D Imaging,2026-arxiv,实时/大规模/高效 3D 表示,计算角度,减少优化/采样/渲染步骤,SDF/隐式表面/网格/点云,Non-Invasive,Non-Invasive 针对「减少优化/采样/渲染步骤」，从「计算角度」切入，主要采用「SDF/隐式表面/网格/点云」来服务「实时/大规模/高效 3D 表示」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19014_Non-Invasive.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Non_Invasive_3D_Wound_Measurement_with_RGB_D_Imaging_2601.19014.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.18633,Splat-Portrait: Generalizing Talking Heads with Gaussian Splatting,2026-arxiv,人体/头像/可动画资产,训练/监督角度,建模运动/形变/时间一致性,Gaussian Splatting 表示与正则化,Splat-Portrait,Splat-Portrait 针对「建模运动/形变/时间一致性」，从「训练/监督角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「人体/头像/可动画资产」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.18633_Splat-Portrait.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Splat_Portrait_Generalizing_Talking_Heads_with_Gaussian_Splatting_2601.18633.pdf,https://github.com/stonewalking/Splat-portrait,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.18323,TC-IDM: Grounding Video Generation for Executable Zero-shot Robot Motion,2026-arxiv,动态场景与 4D 重建,时空/动态角度,提升可控生成/世界演化预测,Diffusion/生成先验/视频模型,TC-IDM,TC-IDM 针对「提升可控生成/世界演化预测」，从「时空/动态角度」切入，主要采用「Diffusion/生成先验/视频模型」来服务「动态场景与 4D 重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.18323_TC-IDM.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_TC_IDM_Grounding_Video_Generation_for_Executable_Zero_shot_Robot_Motion_2601.18323.pdf,https://github.com/wsbaiyi/TC-IDM,code_link_found_not_audited,"Codex:3D+4D-Evolution, Codex:3D4D-Reconstruction"
2601.19216,Bridging Visual and Wireless Sensing: A Unified Radiation Field for 3D Radio Map Construction,2026-arxiv,生成式 3D/4D 内容与仿真,表示/几何角度,提升泛化/跨场景/开放世界能力,NeRF/辐射场/体渲染,Bridging Visual and Wireless Sensing,Bridging Visual and Wireless Sensing 针对「提升泛化/跨场景/开放世界能力」，从「表示/几何角度」切入，主要采用「NeRF/辐射场/体渲染」来服务「生成式 3D/4D 内容与仿真」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19216_Bridging_Visual_and_Wireless_Sensing.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Bridging_Visual_and_Wireless_Sensing_A_Unified_Radiation_Field_for_3D_Radio_Map_Constructi_2601.19216.pdf,https://github.com/wenchaozheng/URF-GS,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.19717,DiffStyle3D: Consistent 3D Gaussian Stylization via Attention Optimization,2026-arxiv,生成式 3D/4D 内容与仿真,训练/监督角度,提升几何一致性/表面质量,SLAM / pose graph / online mapping pipeline,DiffStyle3D,DiffStyle3D 针对「提升几何一致性/表面质量」，从「训练/监督角度」切入，主要采用「SLAM / pose graph / online mapping pipeline」来服务「生成式 3D/4D 内容与仿真」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19717_DiffStyle3D.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_DiffStyle3D_Consistent_3D_Gaussian_Stylization_via_Attention_Optimization_2601.19717.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.19484,"Dynamic Worlds, Dynamic Humans: Generating Virtual Human-Scene Interaction Motion in Dynamic Scenes",2026-arxiv,动态场景与 4D 重建,训练/监督角度,提升可控生成/世界演化预测,Diffusion/生成先验/视频模型,"Dynamic Worlds, Dynamic Humans","Dynamic Worlds, Dynamic Humans 针对「提升可控生成/世界演化预测」，从「训练/监督角度」切入，主要采用「Diffusion/生成先验/视频模型」来服务「动态场景与 4D 重建」。",/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19484_Dynamic_Worlds_Dynamic_Humans.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Dynamic_Worlds_Dynamic_Humans_Generating_Virtual_Human_Scene_Interaction_Motion_in_Dynamic_2601.19484.pdf,,no_code_link_found,"Codex:3D+4D-Evolution, Codex:3D4D-Reconstruction"
2601.17835,Geometry-Grounded Gaussian Splatting,2026-arxiv,多视角几何/表面/场景重建,表示/几何角度,提升几何一致性/表面质量,Gaussian Splatting 表示与正则化,Geometry-Grounded Gaussian Splatting,Geometry-Grounded Gaussian Splatting 针对「提升几何一致性/表面质量」，从「表示/几何角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「多视角几何/表面/场景重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.17835_Geometry-Grounded_Gaussian_Splatting.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Geometry_Grounded_Gaussian_Splatting_2601.17835.pdf,https://github.com/HKUST-SAIL/Geometry-Grounded-Gaussian-Splatting/tree/main,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.19843,Graphical X Splatting (GraphiXS): A Graphical Model for 4D Gaussian Splatting under Uncertainty,2026-arxiv,实时/大规模/高效 3D 表示,计算角度,解决稀疏视角几何不稳定,Gaussian Splatting 表示与正则化,Graphical X Splatting (GraphiXS),Graphical X Splatting (GraphiXS) 针对「解决稀疏视角几何不稳定」，从「计算角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「实时/大规模/高效 3D 表示」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19843_Graphical_X_Splatting_GraphiXS.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Graphical_X_Splatting_GraphiXS_A_Graphical_Model_for_4D_Gaussian_Splatting_under_Uncertain_2601.19843.pdf,https://github.com/dendenxu/fast-gaussian-rasterization,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction, Codex:4D-Reconstruction"
2601.15766,LL-GaussianMap: Zero-shot Low-Light Image Enhancement via 2D Gaussian Splatting Guided Gain Maps,2026-arxiv,生成式 3D/4D 内容与仿真,训练/监督角度,解决稀疏视角几何不稳定,Gaussian Splatting 表示与正则化,LL-GaussianMap,LL-GaussianMap 针对「解决稀疏视角几何不稳定」，从「训练/监督角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「生成式 3D/4D 内容与仿真」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.15766_LL-GaussianMap.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_LL_GaussianMap_Zero_shot_Low_Light_Image_Enhancement_via_2D_Gaussian_Splatting_Guided_Gain_2601.15766.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.20051,Size Matters: Reconstructing Real-Scale 3D Models from Monocular Images for Food Portion Estimation,2026-arxiv,稀疏/单目/少视角 3D 重建,训练/监督角度,解决稀疏视角几何不稳定,SLAM / pose graph / online mapping pipeline,Size Matters,Size Matters 针对「解决稀疏视角几何不稳定」，从「训练/监督角度」切入，主要采用「SLAM / pose graph / online mapping pipeline」来服务「稀疏/单目/少视角 3D 重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.20051_Size_Matters.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Size_Matters_Reconstructing_Real_Scale_3D_Models_from_Monocular_Images_for_Food_Portion_Es_2601.20051.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.19233,UniMGS: Unifying Mesh and 3D Gaussian Splatting with Single-Pass Rasterization and Proxy-Based Deformation,2026-arxiv,人体/头像/可动画资产,表示/几何角度,建模运动/形变/时间一致性,Gaussian Splatting 表示与正则化,UniMGS,UniMGS 针对「建模运动/形变/时间一致性」，从「表示/几何角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「人体/头像/可动画资产」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19233_UniMGS.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_UniMGS_Unifying_Mesh_and_3D_Gaussian_Splatting_with_Single_Pass_Rasterization_and_Proxy_Ba_2601.19233.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.19753,WaterClear-GS: Optical-Aware Gaussian Splatting for Underwater Reconstruction and Restoration,2026-arxiv,多视角几何/表面/场景重建,表示/几何角度,提升几何一致性/表面质量,NeRF/辐射场/体渲染,WaterClear-GS,WaterClear-GS 针对「提升几何一致性/表面质量」，从「表示/几何角度」切入，主要采用「NeRF/辐射场/体渲染」来服务「多视角几何/表面/场景重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19753_WaterClear-GS.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_WaterClear_GS_Optical_Aware_Gaussian_Splatting_for_Underwater_Reconstruction_and_Restorati_2601.19753.pdf,https://github.com/nerfies/nerfies.github.io,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.19489,Fast Converging 3D Gaussian Splatting for 1-Minute Reconstruction,2026-arxiv,稀疏/单目/少视角 3D 重建,计算角度,解决稀疏视角几何不稳定,SLAM / pose graph / online mapping pipeline,本文方法,本文方法 针对「解决稀疏视角几何不稳定」，从「计算角度」切入，主要采用「SLAM / pose graph / online mapping pipeline」来服务「稀疏/单目/少视角 3D 重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19489_paper.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Fast_Converging_3D_Gaussian_Splatting_for_1_Minute_Reconstruction_2601.19489.pdf,https://github.com/j-alex-hanson/speedy-splat,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.20857,FreeFix: Boosting 3D Gaussian Splatting via Fine-Tuning-Free Diffusion Models,2026-arxiv,生成式 3D/4D 内容与仿真,表示/几何角度,解决稀疏视角几何不稳定,Gaussian Splatting 表示与正则化,FreeFix,FreeFix 针对「解决稀疏视角几何不稳定」，从「表示/几何角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「生成式 3D/4D 内容与仿真」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.20857_FreeFix.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_FreeFix_Boosting_3D_Gaussian_Splatting_via_Fine_Tuning_Free_Diffusion_Models_2601.20857.pdf,https://github.com/hyzhou404/FreeFix,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.19785,GeoDiff3D: Self-Supervised 3D Scene Generation with Geometry-Constrained 2D Diffusion Guidance,2026-arxiv,生成式 3D/4D 内容与仿真,训练/监督角度,提升几何一致性/表面质量,SLAM / pose graph / online mapping pipeline,GeoDiff3D,GeoDiff3D 针对「提升几何一致性/表面质量」，从「训练/监督角度」切入，主要采用「SLAM / pose graph / online mapping pipeline」来服务「生成式 3D/4D 内容与仿真」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19785_GeoDiff3D.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GeoDiff3D_Self_Supervised_3D_Scene_Generation_with_Geometry_Constrained_2D_Diffusion_Guida_2601.19785.pdf,https://github.com/XLabs-AI/x-flux,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2602.06991,LangGS-SLAM: Real-Time Language-Feature Gaussian Splatting SLAM,2026-arxiv,实时/大规模/高效 3D 表示,计算角度,接入 SLAM/机器人闭环系统,SLAM / pose graph / online mapping pipeline,LangGS-SLAM,LangGS-SLAM 针对「接入 SLAM/机器人闭环系统」，从「计算角度」切入，主要采用「SLAM / pose graph / online mapping pipeline」来服务「实时/大规模/高效 3D 表示」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.06991_LangGS-SLAM.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_LangGS_SLAM_Real_Time_Language_Feature_Gaussian_Splatting_SLAM_2602.06991.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.22032,Drive-JEPA: Video JEPA Meets Multimodal Trajectory Distillation for End-to-End Driving,2026-arxiv,SLAM/机器人/自动驾驶世界模型,训练/监督角度,提升可控生成/世界演化预测,SLAM / pose graph / online mapping pipeline,Drive-JEPA,Drive-JEPA 针对「提升可控生成/世界演化预测」，从「训练/监督角度」切入，主要采用「SLAM / pose graph / online mapping pipeline」来服务「SLAM/机器人/自动驾驶世界模型」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.22032_Drive-JEPA.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Drive_JEPA_Video_JEPA_Meets_Multimodal_Trajectory_Distillation_for_End_to_End_Driving_2601.22032.pdf,https://github.com/linhanwang/Drive-JEPA,code_link_found_not_audited,"Codex:3D+4D-Evolution, Codex:3D4D-Reconstruction"
2601.16272,GR3EN: Generative Relighting for 3D Environments,2026-arxiv,生成式 3D/4D 内容与仿真,训练/监督角度,提升可控生成/世界演化预测,Diffusion/生成先验/视频模型,GR3EN,GR3EN 针对「提升可控生成/世界演化预测」，从「训练/监督角度」切入，主要采用「Diffusion/生成先验/视频模型」来服务「生成式 3D/4D 内容与仿真」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.16272_GR3EN.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GR3EN_Generative_Relighting_for_3D_Environments_2601.16272.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.22086,Learning Transient Convective Heat Transfer with Geometry Aware World Models,2026-arxiv,生成式 3D/4D 内容与仿真,时空/动态角度,提升可控生成/世界演化预测,Diffusion/生成先验/视频模型,本文方法,本文方法 针对「提升可控生成/世界演化预测」，从「时空/动态角度」切入，主要采用「Diffusion/生成先验/视频模型」来服务「生成式 3D/4D 内容与仿真」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.22086_paper.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Learning_Transient_Convective_Heat_Transfer_with_Geometry_Aware_World_Models_2601.22086.pdf,https://github.com/otd11/TransientGeoAwareWorldModel,code_link_found_not_audited,"Codex:3D+4D-Evolution, Codex:3D4D-Reconstruction"
2601.21786,Synthetic-to-Real Domain Bridging for Single-View 3D Reconstruction of Ships for Maritime Monitoring,2026-arxiv,实时/大规模/高效 3D 表示,训练/监督角度,降低显存/存储/模型体积,Gaussian Splatting 表示与正则化,to-Real,to-Real 针对「降低显存/存储/模型体积」，从「训练/监督角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「实时/大规模/高效 3D 表示」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.21786_to-Real.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Synthetic_to_Real_Domain_Bridging_for_Single_View_3D_Reconstruction_of_Ships_for_Maritime_2601.21786.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
